pair,actual_x,actual_y,predicted_x,predicted_y,error,success,raw_score,edge_score,gradient_score,projection_score,combined_score,confidence,scale,angle,second_score,score_margin,uniqueness,candidate_count,recovery_used,consensus_support,consensus_score,ambiguous,weak_match,failure_class
pair_727,613,438,613,438,0.0,1,0.752823,0.582619,0.166177,0.911348,0.633158,0.587389,1.005,0.5,0.433881,0.153508,0.26134,20,1,8,0.599389,0,1,SUCCESS
pair_728,801,209,801,209,0.0,1,0.739458,0.620397,0.166463,0.936764,0.640508,0.640508,0.98,-2.0,0.496447,0.144061,0.224918,20,0,0,0.640508,0,0,SUCCESS
pair_729,281,165,281,165,0.0,1,0.803867,0.658671,0.162992,0.935038,0.672887,0.627025,1.035,0.5,0.477282,0.149743,0.238815,20,1,8,0.639025,0,1,SUCCESS
pair_730,104,563,104,563,0.0,1,0.740714,0.595782,0.151344,0.934537,0.632618,0.632618,0.92,1.0,0.488156,0.144462,0.228356,20,0,0,0.632618,0,0,SUCCESS
pair_731,781,34,782,35,1.4142,1,0.697993,0.464881,0.149014,0.958728,0.593722,0.593722,1.04,2.0,0.486435,0.107287,0.180702,20,0,0,0.593722,0,0,SUCCESS
pair_732,319,281,318,281,1.0,1,0.740402,0.45752,0.137725,0.971622,0.609534,0.609534,0.96,2.0,0.458099,0.151435,0.248444,20,0,0,0.609534,0,0,SUCCESS
pair_733,48,89,48,89,0.0,1,0.619765,0.465015,0.14728,0.946332,0.559632,0.511941,0.935,-1.5,0.433673,0.078268,0.152885,20,1,8,0.523941,0,1,SUCCESS
pair_734,699,861,700,861,1.0,1,0.707164,0.430507,0.140859,0.957709,0.588681,0.588681,0.98,2.0,0.477878,0.110803,0.188222,20,0,0,0.588681,0,0,SUCCESS
pair_735,526,651,526,651,0.0,1,0.778329,0.640033,0.161264,0.941763,0.659944,0.614004,1.015,1.5,0.448045,0.165959,0.270289,20,1,8,0.626004,0,1,SUCCESS
pair_736,664,567,664,567,0.0,1,0.710379,0.562954,0.159122,0.945361,0.617639,0.617639,1.04,2.0,0.569445,0.048194,0.07803,20,0,0,0.617639,0,0,SUCCESS
pair_737,245,695,245,695,0.0,1,0.800348,0.563856,0.148795,0.955634,0.653796,0.653796,1.06,1.0,0.47059,0.183206,0.280219,20,0,0,0.653796,0,0,SUCCESS
pair_738,130,255,129,255,1.0,1,0.801321,0.456526,0.146163,0.969491,0.634965,0.634965,1.04,2.0,0.487535,0.147429,0.232185,20,0,0,0.634965,0,0,SUCCESS
pair_739,314,231,314,231,0.0,1,0.861466,0.624855,0.149847,0.985146,0.696556,0.696556,0.98,2.0,0.490588,0.205967,0.295694,20,0,0,0.696556,0,0,SUCCESS
pair_740,780,530,780,530,0.0,1,0.785123,0.671432,0.169004,0.917354,0.665607,0.622505,0.945,-0.5,0.45802,0.164485,0.264232,20,1,8,0.634505,0,1,SUCCESS
pair_741,841,522,842,523,1.4142,1,0.725754,0.44823,0.137926,0.945513,0.596635,0.596635,0.98,-1.0,0.449857,0.146778,0.24601,20,0,0,0.596635,0,0,SUCCESS
pair_742,237,480,237,480,0.0,1,0.827683,0.54116,0.148682,0.973833,0.663808,0.663808,0.94,-2.0,0.487017,0.176791,0.266328,20,0,0,0.663808,0,0,SUCCESS
pair_743,710,600,710,600,0.0,1,0.701404,0.496205,0.153674,0.905543,0.591646,0.591646,1.06,0.0,0.465108,0.126538,0.213874,20,0,0,0.591646,0,0,SUCCESS
pair_744,270,383,270,383,0.0,1,0.774266,0.656946,0.167076,0.940486,0.662608,0.662608,1.04,-1.0,0.462355,0.200253,0.302219,20,0,0,0.662608,0,0,SUCCESS
pair_745,596,704,596,704,0.0,1,0.729369,0.618715,0.166359,0.894491,0.627661,0.585721,0.955,0.0,0.435066,0.150655,0.257213,20,1,8,0.597721,0,1,SUCCESS
pair_746,280,441,280,442,1.0,1,0.748314,0.460883,0.143591,0.958704,0.611961,0.611961,0.94,-1.0,0.496624,0.115337,0.188472,20,0,0,0.611961,0,0,SUCCESS
pair_747,99,676,99,676,0.0,1,0.779503,0.609707,0.163826,0.926948,0.651897,0.651897,0.98,0.0,0.487895,0.164003,0.251577,20,0,0,0.651897,0,0,SUCCESS
pair_748,774,223,774,222,1.0,1,0.726318,0.421014,0.138981,0.939034,0.590333,0.590333,1.02,1.0,0.490765,0.099568,0.168665,20,0,0,0.590333,0,0,SUCCESS
pair_749,365,604,365,603,1.0,1,0.763408,0.416968,0.139788,0.941311,0.604976,0.604976,1.04,1.0,0.497276,0.1077,0.178024,20,0,0,0.604976,0,0,SUCCESS
pair_750,138,296,138,296,0.0,1,0.858847,0.668008,0.160683,0.968811,0.703039,0.703039,1.04,0.0,0.534262,0.168777,0.240068,20,0,0,0.703039,0,0,SUCCESS
pair_751,591,539,591,539,0.0,1,0.74473,0.573549,0.158863,0.912502,0.626875,0.626875,0.94,0.0,0.448306,0.178568,0.284855,20,0,0,0.626875,0,0,SUCCESS
pair_752,115,754,115,754,0.0,1,0.766282,0.704617,0.163183,0.919631,0.663999,0.623094,0.995,0.0,0.44105,0.182044,0.292162,20,1,8,0.635094,0,1,SUCCESS
pair_753,396,62,397,62,1.0,1,0.71872,0.455126,0.147821,0.944158,0.596909,0.596909,1.04,-1.0,0.485198,0.11171,0.187148,20,0,0,0.596909,0,0,SUCCESS
pair_754,702,729,701,728,1.4142,1,0.706291,0.456702,0.140435,0.925536,0.587051,0.587051,1.02,1.0,0.457415,0.129636,0.220826,20,0,0,0.587051,0,0,SUCCESS
pair_755,265,438,265,438,0.0,1,0.833977,0.619957,0.14751,0.955163,0.678117,0.627033,0.995,-0.5,0.464605,0.162428,0.259043,20,1,8,0.639033,0,1,SUCCESS
pair_756,263,654,263,655,1.0,1,0.723859,0.441524,0.145185,0.958494,0.598584,0.598584,1.06,1.0,0.500038,0.098546,0.164631,20,0,0,0.598584,0,0,SUCCESS
pair_757,102,866,103,866,1.0,1,0.73204,0.445501,0.141196,0.962946,0.602745,0.602745,1.04,2.0,0.472761,0.129984,0.215654,20,0,0,0.602745,0,0,SUCCESS
pair_758,81,203,81,203,0.0,1,0.866996,0.713436,0.165901,0.972095,0.717085,0.717085,0.92,-1.0,0.494984,0.222101,0.309728,20,0,0,0.717085,0,0,SUCCESS
pair_759,249,710,249,710,0.0,1,0.795966,0.545888,0.156006,0.958917,0.650548,0.597899,1.055,-1.5,0.588651,0.009248,0.015468,20,1,8,0.609899,1,0,SUCCESS
pair_760,827,543,826,542,1.4142,1,0.741578,0.408881,0.137685,0.962375,0.598419,0.598419,0.94,-2.0,0.473896,0.124523,0.208087,20,0,0,0.598419,0,0,SUCCESS
pair_761,664,767,665,768,1.4142,1,0.68196,0.464617,0.148041,0.936905,0.582696,0.582696,0.92,1.0,0.486607,0.096089,0.164904,20,0,0,0.582696,0,0,SUCCESS
pair_762,456,109,456,109,0.0,1,0.818579,0.636663,0.162117,0.947787,0.676745,0.676745,0.98,-1.0,0.457011,0.219734,0.324692,20,0,0,0.676745,0,0,SUCCESS
pair_763,508,384,508,384,0.0,1,0.801292,0.630037,0.173059,0.896345,0.660405,0.660405,1.0,0.0,0.5192,0.141205,0.213816,20,0,0,0.660405,0,0,SUCCESS
pair_764,318,223,873,253,555.8102,0,0.765507,0.64204,0.192812,0.956253,0.664424,0.620078,1.0,0.0,0.614504,0.005575,0.00899,20,1,0,0.620078,1,0,CATASTROPHIC_WRONG_LOCATION|AMBIGUOUS|RECOVERY_USED
pair_765,435,18,434,18,1.0,1,0.682986,0.47085,0.14199,0.952577,0.586278,0.586278,1.04,1.0,0.520206,0.066072,0.112698,20,0,0,0.586278,0,0,SUCCESS
pair_766,544,835,545,835,1.0,1,0.701518,0.475853,0.148698,0.936414,0.5928,0.542131,1.065,-0.5,0.449825,0.092306,0.170265,20,1,8,0.554131,0,1,SUCCESS
pair_767,539,668,539,668,0.0,1,0.827588,0.639241,0.172298,0.936521,0.680647,0.680647,0.96,0.0,0.499634,0.181013,0.265943,20,0,0,0.680647,0,0,SUCCESS
pair_768,263,50,264,51,1.4142,1,0.7285,0.489915,0.150487,0.941637,0.607808,0.607808,1.0,-1.0,0.470305,0.137502,0.226227,20,0,0,0.607808,0,0,SUCCESS
pair_769,785,545,785,545,0.0,1,0.695953,0.584076,0.160729,0.915434,0.610429,0.5671,1.035,-1.0,0.460493,0.106606,0.187985,20,1,8,0.5791,0,1,SUCCESS
pair_770,172,294,172,294,0.0,1,0.81188,0.570949,0.150595,0.934461,0.655953,0.655953,1.02,1.0,0.481514,0.174439,0.265932,20,0,0,0.655953,0,0,SUCCESS
pair_771,753,340,753,341,1.0,1,0.721564,0.515548,0.156168,0.924885,0.607946,0.607946,0.98,0.0,0.499467,0.108479,0.178435,20,0,0,0.607946,0,0,SUCCESS
pair_772,278,391,278,391,0.0,1,0.78127,0.524855,0.146061,0.935322,0.633756,0.581472,0.915,-1.0,0.434353,0.147119,0.253011,20,1,8,0.593472,0,1,SUCCESS
pair_773,179,481,179,481,0.0,1,0.76994,0.645156,0.170485,0.947589,0.660622,0.615527,1.035,-1.0,0.437899,0.177628,0.288579,20,1,8,0.627527,0,1,SUCCESS
pair_774,374,797,374,797,0.0,1,0.79727,0.714537,0.168273,0.914991,0.678468,0.636996,1.005,0.0,0.456834,0.180162,0.28283,20,1,8,0.648996,0,1,SUCCESS
pair_775,320,49,320,49,0.0,1,0.797466,0.608665,0.151997,0.962584,0.663636,0.663636,1.0,-1.0,0.495962,0.167674,0.252659,20,0,0,0.663636,0,0,SUCCESS
pair_776,219,167,218,167,1.0,1,0.678369,0.462717,0.139421,0.952657,0.582307,0.582307,0.96,-1.0,0.480718,0.101589,0.17446,20,0,0,0.582307,0,0,SUCCESS
pair_777,203,141,403,756,646.7032,0,0.795867,0.667523,0.194371,0.945498,0.679825,0.635851,1.0,0.0,0.626846,0.009005,0.014162,20,1,0,0.635851,1,0,CATASTROPHIC_WRONG_LOCATION|AMBIGUOUS|RECOVERY_USED
pair_778,751,678,751,678,0.0,1,0.717416,0.630745,0.16277,0.916317,0.628933,0.586922,1.045,1.5,0.426299,0.160623,0.27367,20,1,8,0.598922,0,1,SUCCESS
pair_779,51,613,51,613,0.0,1,0.841789,0.648474,0.159747,0.966147,0.691589,0.691589,0.94,1.0,0.506414,0.185175,0.267753,20,0,0,0.691589,0,0,SUCCESS
pair_780,95,62,96,63,1.4142,1,0.728832,0.462642,0.150209,0.948118,0.603726,0.603726,0.98,1.0,0.483406,0.12032,0.199296,20,0,0,0.603726,0,0,SUCCESS
pair_781,339,386,340,387,1.4142,1,0.714553,0.490035,0.155121,0.899331,0.594719,0.594719,1.04,0.0,0.517879,0.07684,0.129203,20,0,0,0.594719,0,0,SUCCESS
pair_782,536,355,432,560,229.8717,0,0.73581,0.675435,0.186316,0.959282,0.658531,0.616864,1.0,0.0,0.611964,0.0049,0.007943,20,1,0,0.616864,1,0,LARGE_WRONG_LOCATION|AMBIGUOUS|RECOVERY_USED
pair_783,490,68,490,68,0.0,1,0.767897,0.589532,0.16052,0.932145,0.643598,0.596099,0.985,0.5,0.429954,0.166145,0.27872,20,1,8,0.608099,0,1,SUCCESS
pair_784,328,259,329,259,1.0,1,0.730371,0.479831,0.142793,0.956666,0.608006,0.608006,0.94,1.0,0.500259,0.107748,0.177215,20,0,0,0.608006,0,0,SUCCESS
pair_785,310,817,310,817,0.0,1,0.810479,0.637906,0.157656,0.972683,0.677841,0.677841,1.04,2.0,0.522565,0.155276,0.229074,20,0,0,0.677841,0,0,SUCCESS
pair_786,81,845,82,845,1.0,1,0.779267,0.473223,0.157068,0.956019,0.628969,0.628969,1.02,1.0,0.506134,0.122834,0.195295,20,0,0,0.628969,0,0,SUCCESS
pair_787,727,241,727,241,0.0,1,0.804156,0.617652,0.156122,0.951927,0.666802,0.666802,1.04,1.0,0.48416,0.182643,0.273909,20,0,0,0.666802,0,0,SUCCESS
pair_788,654,53,653,53,1.0,1,0.664039,0.46953,0.149667,0.959238,0.581303,0.581303,1.06,-2.0,0.46172,0.119582,0.205714,20,0,0,0.581303,0,0,SUCCESS
pair_789,706,695,706,695,0.0,1,0.802624,0.578411,0.156538,0.97482,0.663004,0.663004,1.04,-2.0,0.492292,0.170712,0.257482,20,0,0,0.663004,0,0,SUCCESS
pair_790,870,72,870,72,0.0,1,0.828122,0.60752,0.150693,0.969446,0.676781,0.624813,0.955,1.5,0.586343,0.03847,0.06157,20,1,8,0.636813,1,0,SUCCESS
pair_791,671,699,671,699,0.0,1,0.760546,0.660175,0.168699,0.936252,0.657244,0.657244,0.98,2.0,0.475146,0.182097,0.277062,20,0,0,0.657244,0,0,SUCCESS
pair_792,196,255,195,255,1.0,1,0.700515,0.488854,0.149268,0.928971,0.593624,0.593624,1.06,0.0,0.488423,0.105202,0.177219,20,0,0,0.593624,0,0,SUCCESS
pair_793,432,51,432,51,0.0,1,0.808178,0.564845,0.148114,0.954253,0.656714,0.60424,1.045,2.0,0.539341,0.064899,0.107407,20,1,8,0.61624,1,0,SUCCESS
pair_794,278,686,278,686,0.0,1,0.810282,0.66188,0.16938,0.944241,0.679213,0.63305,0.995,0.5,0.442314,0.190736,0.301297,20,1,8,0.64505,0,1,SUCCESS
pair_795,318,702,318,702,0.0,1,0.831667,0.664499,0.159995,0.976902,0.692946,0.692946,0.96,-2.0,0.501492,0.191453,0.276289,20,0,0,0.692946,0,0,SUCCESS
pair_796,676,649,675,649,1.0,1,0.748974,0.487143,0.153875,0.950706,0.617934,0.617934,1.06,1.0,0.48957,0.128364,0.207731,20,0,0,0.617934,0,0,SUCCESS
pair_797,681,265,682,266,1.4142,1,0.757074,0.4931,0.147283,0.953993,0.621705,0.621705,1.06,-1.0,0.50426,0.117445,0.188908,20,0,0,0.621705,0,0,SUCCESS
pair_798,282,460,282,460,0.0,1,0.749966,0.6327,0.156578,0.937517,0.645345,0.645345,0.98,1.0,0.464018,0.181328,0.280978,20,0,0,0.645345,0,0,SUCCESS
pair_799,719,312,719,312,0.0,1,0.865738,0.643522,0.153725,0.964968,0.698738,0.698738,1.06,-1.0,0.512465,0.186273,0.266585,20,0,0,0.698738,0,0,SUCCESS
pair_800,264,290,264,290,0.0,1,0.861388,0.690714,0.172005,0.963274,0.709754,0.709754,1.0,-1.0,0.529872,0.179882,0.253442,20,0,0,0.709754,0,0,SUCCESS
pair_801,694,642,694,642,0.0,1,0.695365,0.543987,0.162153,0.881385,0.595651,0.55212,0.965,0.0,0.411587,0.140533,0.254533,20,1,8,0.56412,0,1,SUCCESS
pair_802,661,700,661,700,0.0,1,0.825851,0.61332,0.16062,0.947954,0.674719,0.674719,1.04,0.0,0.648499,0.02622,0.038861,20,0,0,0.674719,0,0,SUCCESS
pair_803,302,388,302,388,0.0,1,0.742828,0.562604,0.156062,0.952,0.631265,0.631265,1.06,-2.0,0.483843,0.147422,0.233534,20,0,0,0.631265,0,0,SUCCESS
pair_804,473,358,473,358,0.0,1,0.837698,0.671743,0.160101,0.957375,0.692923,0.692923,1.06,1.0,0.488674,0.204249,0.294765,20,0,0,0.692923,0,0,SUCCESS
pair_805,819,198,819,198,0.0,1,0.836208,0.671504,0.169428,0.957878,0.694245,0.694245,1.06,1.0,0.558597,0.135648,0.19539,20,0,0,0.694245,0,0,SUCCESS
pair_806,680,435,680,434,1.0,1,0.781261,0.454341,0.146325,0.971242,0.626886,0.626886,1.06,1.0,0.528901,0.097985,0.156305,20,0,0,0.626886,0,0,SUCCESS
pair_807,347,757,347,757,0.0,1,0.77484,0.611835,0.168416,0.940051,0.653996,0.607264,1.015,1.0,0.428164,0.179101,0.29493,20,1,8,0.619264,0,1,SUCCESS
pair_808,713,159,713,159,0.0,1,0.719039,0.484749,0.153193,0.965019,0.608208,0.608208,0.94,2.0,0.485475,0.122733,0.201795,20,0,0,0.608208,0,0,SUCCESS
pair_809,558,757,558,757,0.0,1,0.767611,0.629715,0.162251,0.949363,0.65531,0.60906,0.965,1.5,0.437968,0.171092,0.280911,20,1,8,0.62106,0,1,SUCCESS
pair_810,885,628,885,628,0.0,1,0.836884,0.655816,0.168316,0.943531,0.688286,0.640472,0.945,0.0,0.635253,0.005218,0.008148,20,1,8,0.652472,1,0,SUCCESS
pair_811,135,414,134,413,1.4142,1,0.692766,0.435477,0.137166,0.963095,0.584254,0.584254,0.96,2.0,0.45985,0.124404,0.212928,20,0,0,0.584254,0,0,SUCCESS
pair_812,618,663,619,663,1.0,1,0.709746,0.446893,0.151351,0.932868,0.590121,0.590121,1.04,-1.0,0.498239,0.091882,0.1557,20,0,0,0.590121,0,0,SUCCESS
pair_813,96,680,96,680,0.0,1,0.807293,0.734213,0.175884,0.93151,0.691239,0.691239,0.96,0.0,0.494038,0.197201,0.285287,20,0,0,0.691239,0,0,SUCCESS
pair_814,525,756,525,756,0.0,1,0.732021,0.50471,0.140561,0.950286,0.61192,0.560068,0.965,-2.0,0.422528,0.13754,0.245577,20,1,8,0.572068,0,1,SUCCESS
pair_815,668,15,668,15,0.0,1,0.779358,0.587236,0.153669,0.968314,0.653587,0.653587,0.92,-2.0,0.48641,0.167177,0.255784,20,0,0,0.653587,0,0,SUCCESS
pair_816,713,172,713,172,0.0,1,0.702645,0.510989,0.143518,0.901144,0.592188,0.592188,0.92,0.0,0.478121,0.114068,0.19262,20,0,0,0.592188,0,0,SUCCESS
pair_817,537,649,537,649,0.0,1,0.861517,0.607246,0.155186,0.950873,0.687268,0.687268,1.06,-1.0,0.47458,0.212688,0.309469,20,0,0,0.687268,0,0,SUCCESS
pair_818,502,76,502,77,1.0,1,0.709009,0.482723,0.155893,0.941163,0.599559,0.599559,0.96,1.0,0.504732,0.094827,0.158161,20,0,0,0.599559,0,0,SUCCESS
pair_819,406,797,405,797,1.0,1,0.679766,0.449836,0.152901,0.9494,0.582334,0.582334,1.02,2.0,0.475195,0.107138,0.183981,20,0,0,0.582334,0,0,SUCCESS
pair_820,797,624,798,624,1.0,1,0.687076,0.459508,0.149472,0.936088,0.583844,0.583844,1.06,1.0,0.485855,0.097989,0.167834,20,0,0,0.583844,0,0,SUCCESS
pair_821,816,516,816,516,0.0,1,0.747417,0.606148,0.161929,0.928595,0.638301,0.592904,1.045,1.5,0.430956,0.161949,0.273145,20,1,8,0.604904,0,1,SUCCESS
pair_822,534,551,534,552,1.0,1,0.734558,0.475565,0.149637,0.953281,0.60952,0.60952,0.94,-1.0,0.495675,0.113845,0.186778,20,0,0,0.60952,0,0,SUCCESS
pair_823,439,76,439,76,0.0,1,0.809043,0.723656,0.167935,0.944921,0.69092,0.647801,1.005,-0.5,0.446979,0.200822,0.310005,20,1,8,0.659801,0,1,SUCCESS
pair_824,10,338,10,338,0.0,1,0.806058,0.668203,0.16356,0.956616,0.680099,0.633553,0.955,1.5,0.436292,0.197261,0.311357,20,1,8,0.645553,0,1,SUCCESS
pair_825,687,536,687,536,0.0,1,0.836439,0.602343,0.151825,0.945387,0.674487,0.674487,0.98,1.0,0.495614,0.178873,0.265199,20,0,0,0.674487,0,0,SUCCESS
pair_826,526,318,526,318,0.0,1,0.822621,0.634264,0.157742,0.971629,0.681776,0.681776,1.06,-1.0,0.471871,0.209904,0.307879,20,0,0,0.681776,0,0,SUCCESS
pair_827,263,473,262,473,1.0,1,0.691333,0.467634,0.14677,0.96544,0.592502,0.592502,1.02,-2.0,0.475728,0.116774,0.197086,20,0,0,0.592502,0,0,SUCCESS
pair_828,885,199,884,199,1.0,1,0.735163,0.483854,0.143319,0.949985,0.609497,0.609497,1.02,1.0,0.476165,0.133332,0.218758,20,0,0,0.609497,0,0,SUCCESS
pair_829,799,631,800,631,1.0,1,0.759432,0.462469,0.141008,0.943985,0.613265,0.613265,0.92,1.0,0.493904,0.119361,0.194633,20,0,0,0.613265,0,0,SUCCESS
pair_830,368,525,368,525,0.0,1,0.703297,0.645286,0.162491,0.881899,0.619254,0.619254,1.0,0.0,0.511068,0.108186,0.174704,20,0,0,0.619254,0,0,SUCCESS
pair_831,553,24,553,24,0.0,1,0.743249,0.454233,0.140159,0.959656,0.608109,0.608109,0.92,-2.0,0.535872,0.072237,0.11879,20,0,0,0.608109,0,0,SUCCESS
pair_832,862,639,862,639,0.0,1,0.74945,0.584295,0.164184,0.895814,0.628638,0.628638,1.02,0.0,0.490859,0.137779,0.219171,20,0,0,0.628638,0,0,SUCCESS
pair_833,282,297,282,296,1.0,1,0.670152,0.519072,0.154947,0.902846,0.583434,0.583434,0.96,0.0,0.452198,0.131236,0.224937,20,0,0,0.583434,0,0,SUCCESS
pair_834,555,154,555,154,0.0,1,0.809674,0.691464,0.172505,0.963562,0.689376,0.689376,1.06,-2.0,0.502512,0.186864,0.271062,20,0,0,0.689376,0,0,SUCCESS
pair_835,643,296,643,296,0.0,1,0.755207,0.52029,0.144231,0.966451,0.628277,0.628277,1.0,-2.0,0.474802,0.153475,0.24428,20,0,0,0.628277,0,0,SUCCESS
pair_836,773,811,774,811,1.0,1,0.756153,0.414136,0.137738,0.959379,0.604712,0.604712,1.02,1.0,0.467983,0.136728,0.226105,20,0,0,0.604712,0,0,SUCCESS
pair_837,121,707,120,706,1.4142,1,0.748587,0.436052,0.137889,0.941523,0.602528,0.602528,1.02,1.0,0.448023,0.154505,0.256428,20,0,0,0.602528,0,0,SUCCESS
pair_838,315,548,314,548,1.0,1,0.706575,0.450104,0.154963,0.94085,0.591813,0.591813,0.96,-1.0,0.478122,0.113691,0.192106,20,0,0,0.591813,0,0,SUCCESS
pair_839,282,654,282,654,0.0,1,0.852847,0.61737,0.152915,0.9612,0.687436,0.687436,1.06,-1.0,0.521543,0.165893,0.241322,20,0,0,0.687436,0,0,SUCCESS
pair_840,379,585,378,584,1.4142,1,0.756014,0.452027,0.138071,0.984511,0.617327,0.617327,1.06,-2.0,0.498868,0.118459,0.191891,20,0,0,0.617327,0,0,SUCCESS
pair_841,672,440,673,440,1.0,1,0.6821,0.459917,0.146118,0.955506,0.585148,0.585148,1.04,-1.0,0.491274,0.093874,0.160428,20,0,0,0.585148,0,0,SUCCESS
pair_842,25,380,25,379,1.0,1,0.736708,0.405669,0.138985,0.966381,0.59689,0.59689,1.02,-2.0,0.448537,0.148353,0.248543,20,0,0,0.59689,0,0,SUCCESS
pair_843,668,735,669,735,1.0,1,0.708016,0.46994,0.147377,0.964198,0.599509,0.599509,1.04,-2.0,0.470467,0.129043,0.215247,20,0,0,0.599509,0,0,SUCCESS
pair_844,14,194,14,194,0.0,1,0.786106,0.541368,0.153359,0.892659,0.63192,0.63192,1.08,0.0,0.490871,0.141049,0.223207,20,0,0,0.63192,0,0,SUCCESS
pair_845,542,462,542,462,0.0,1,0.878758,0.654213,0.154273,0.975044,0.708209,0.708209,1.02,-1.0,0.514065,0.194144,0.274133,20,0,0,0.708209,0,0,SUCCESS
pair_846,771,773,771,773,0.0,1,0.835274,0.69196,0.170343,0.951157,0.696802,0.696802,1.06,0.0,0.500088,0.196713,0.282309,20,0,0,0.696802,0,0,SUCCESS
pair_847,16,303,16,303,0.0,1,0.746967,0.603918,0.153883,0.957446,0.641836,0.641836,1.0,-2.0,0.480982,0.160854,0.250616,20,0,0,0.641836,0,0,SUCCESS
pair_848,708,490,709,490,1.0,1,0.703498,0.468762,0.146505,0.947312,0.593915,0.593915,0.98,-1.0,0.48751,0.106405,0.179159,20,0,0,0.593915,0,0,SUCCESS
pair_849,461,644,461,644,0.0,1,0.743143,0.485529,0.144403,0.918863,0.607016,0.607016,0.98,-1.0,0.430278,0.176739,0.291159,20,0,0,0.607016,0,0,SUCCESS
pair_850,578,685,578,685,0.0,1,0.799703,0.623416,0.158787,0.965238,0.66937,0.66937,1.06,-2.0,0.51818,0.15119,0.225869,20,0,0,0.66937,0,0,SUCCESS
pair_851,28,471,29,472,1.4142,1,0.711856,0.467653,0.141516,0.974515,0.601479,0.601479,0.98,-2.0,0.457324,0.144155,0.239668,20,0,0,0.601479,0,0,SUCCESS
pair_852,135,163,135,164,1.0,1,0.747478,0.463468,0.152082,0.965752,0.615252,0.615252,0.96,2.0,0.498523,0.116729,0.189725,20,0,0,0.615252,0,0,SUCCESS
pair_853,522,261,522,261,0.0,1,0.799335,0.640115,0.158521,0.947576,0.668976,0.668976,1.0,-1.0,0.493589,0.175387,0.262172,20,0,0,0.668976,0,0,SUCCESS
pair_854,358,369,359,369,1.0,1,0.74547,0.513084,0.14496,0.97053,0.623903,0.623903,0.94,-2.0,0.515483,0.10842,0.173777,20,0,0,0.623903,0,0,SUCCESS
pair_855,434,655,434,655,0.0,1,0.819923,0.670739,0.168196,0.961538,0.688064,0.688064,1.02,-2.0,0.475996,0.212068,0.30821,20,0,0,0.688064,0,0,SUCCESS
pair_856,280,129,280,129,0.0,1,0.775601,0.598296,0.153368,0.951117,0.650797,0.650797,0.96,1.0,0.595459,0.055337,0.08503,20,0,0,0.650797,0,0,SUCCESS
pair_857,650,842,650,842,0.0,1,0.773356,0.614662,0.159515,0.946408,0.65346,0.60618,0.965,-1.0,0.434423,0.171758,0.283344,20,1,8,0.61818,0,1,SUCCESS
pair_858,70,243,70,243,0.0,1,0.808185,0.668112,0.169187,0.955047,0.681743,0.681743,1.04,1.0,0.518098,0.163645,0.24004,20,0,0,0.681743,0,0,SUCCESS
pair_859,655,355,655,355,0.0,1,0.726361,0.438706,0.14166,0.963251,0.599268,0.599268,0.96,-2.0,0.512382,0.086886,0.144986,20,0,0,0.599268,0,0,SUCCESS
pair_860,183,133,561,240,392.8524,0,0.788468,0.689881,0.194883,0.966479,0.685636,0.642126,1.0,0.0,0.636289,0.005837,0.00909,20,1,0,0.642126,1,0,CATASTROPHIC_WRONG_LOCATION|AMBIGUOUS|RECOVERY_USED
pair_861,57,756,56,756,1.0,1,0.695095,0.454495,0.148637,0.935929,0.58585,0.58585,1.06,1.0,0.466962,0.118888,0.202932,20,0,0,0.58585,0,0,SUCCESS
pair_862,149,571,150,571,1.0,1,0.685247,0.532092,0.154475,0.910074,0.593427,0.593427,0.94,0.0,0.49633,0.097097,0.163621,20,0,0,0.593427,0,0,SUCCESS
pair_863,94,149,94,149,0.0,1,0.754566,0.642998,0.164119,0.905861,0.644422,0.644422,1.06,0.0,0.472796,0.171627,0.266326,20,0,0,0.644422,0,0,SUCCESS
pair_864,354,766,353,765,1.4142,1,0.727165,0.429912,0.13958,0.949963,0.594757,0.594757,1.02,-1.0,0.476444,0.118313,0.198926,20,0,0,0.594757,0,0,SUCCESS
pair_865,566,5,566,5,0.0,1,0.724802,0.595643,0.165577,0.918947,0.625954,0.581828,1.005,1.0,0.403873,0.177955,0.305855,20,1,8,0.593828,0,1,SUCCESS
pair_866,147,763,147,762,1.0,1,0.681487,0.47523,0.148721,0.940337,0.585453,0.585453,0.94,-1.0,0.479369,0.106084,0.181199,20,0,0,0.585453,0,0,SUCCESS
pair_867,638,116,638,116,0.0,1,0.758977,0.551228,0.154105,0.944408,0.633539,0.633539,0.92,-1.0,0.49639,0.137149,0.216481,20,0,0,0.633539,0,0,SUCCESS
pair_868,17,138,18,138,1.0,1,0.800791,0.472632,0.144739,0.978681,0.639527,0.639527,0.96,2.0,0.483052,0.156475,0.244673,20,0,0,0.639527,0,0,SUCCESS
pair_869,146,721,146,720,1.0,1,0.748575,0.484476,0.152317,0.959282,0.618645,0.618645,1.04,-1.0,0.496624,0.122021,0.197239,20,0,0,0.618645,0,0,SUCCESS
pair_870,576,140,577,140,1.0,1,0.748798,0.427182,0.13536,0.971612,0.60635,0.60635,0.94,-2.0,0.46355,0.142801,0.235508,20,0,0,0.60635,0,0,SUCCESS
pair_871,730,590,730,590,0.0,1,0.849172,0.60109,0.14849,0.96519,0.682623,0.682623,1.06,2.0,0.486651,0.195972,0.287087,20,0,0,0.682623,0,0,SUCCESS
